# Last updated: February 2026
sha1,name,cover,system
A22B9765E901B2A23A48C44B0B829AB73B9C1A82,Bugs Bunny in Crazy Castle 4,5/2/0/38520_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
E4A198D4ACF5AC987071A1D2B91501CACA62269B,Bugs Bunny in Crazy Castle 4,5/1/9/38519_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
3654F532A77035B3FC5BF7B0E1AE6941FC649B6A,Bugs Bunny in Crazy Castle 4,5/2/1/38521_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
9803734C45FA54463F7E2B8CE3EEA3CA4D4EBDF4,Bundesliga Stars 2001,,71747cdb-f026-4fea-a645-6eed365d218c
A3B140586AAC09F959260C5673DFED2ED58C1469,Burai Senshi Color,,71747cdb-f026-4fea-a645-6eed365d218c
F4579D4BB3B39F572FDF033DF01A84A925FB3F2E,Burger Burger Pocket,,71747cdb-f026-4fea-a645-6eed365d218c
71072A7F0165769649BCE8C31C36F67BB0E02963,Burger Paradise International,4/8/6/39486_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
DFB5C960336ECBE074B36FDCD8C7A8F1B194DF32,Bust-A-Move 4,2/0/8/2208_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
DFB5C960336ECBE074B36FDCD8C7A8F1B194DF32,Bust-A-Move 4,2/0/7/2207_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
2C14B4C82072F2A55F9F699956F71071481808EC,Bust-A-Move Millennium,,71747cdb-f026-4fea-a645-6eed365d218c
2C14B4C82072F2A55F9F699956F71071481808EC,Bust-A-Move Millennium,3/2/1/40321_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
314DACD9A5D60769105F2CDE60A245074CB51C15,Buzz Lightyear of Star Command,,71747cdb-f026-4fea-a645-6eed365d218c
314DACD9A5D60769105F2CDE60A245074CB51C15,Buzz Lightyear of Star Command,,71747cdb-f026-4fea-a645-6eed365d218c
B7520B3C91813DF9A447C11CCC4D4381F106CA52,Caesars Palace II,9/9/1/33991_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
B7520B3C91813DF9A447C11CCC4D4381F106CA52,Caesars Palace II,9/9/0/33990_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
CC601984A2B52B44CF135E42BCAC1BEC44B7A6A3,Cannon Fodder,8/9/2/23892_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
9A6901CAD65E6D0CE89AF8442688FEC6A9FEDD43,Cannon Fodder,8/9/1/23891_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
376BCD39491FE275A3773716FFAF0259E4852340,Captain Buzz Lightyear: Star Command,,71747cdb-f026-4fea-a645-6eed365d218c
F5E1850EFA9AC1DF8A879815D4193A1157408CA3,Card Sharks,,71747cdb-f026-4fea-a645-6eed365d218c
8A11954329DCABE4BB39CB522505545A41DA5356,Cardcaptor Sakura: Itsumo Sakura-chan to Issho,1/6/9/32169_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
B3926AC213B9F88F570B0587FAE89E3151018D63,Cardcaptor Sakura: Itsumo Sakura-chan to Issho,1/6/9/32169_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
A53E7F8D95375AEA144E870977B0966CC1FD4B94,Cardcaptor Sakura: Itsumo Sakura-chan to Issho,1/6/9/32169_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
1809154979B289750B572A61DA1DC93B1B76360F,Cardcaptor Sakura: Tomoeda Shougakkou Daiundoukai,,71747cdb-f026-4fea-a645-6eed365d218c
76E898C00F47628710EAEF7551A7D1FE04E2A2BC,Carl Lewis Athletics 2000,4/6/7/55467_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
DF37636BBD57A426E23D21581376D7E3A87C7933,Carmageddon: Carpocalypse Now,,71747cdb-f026-4fea-a645-6eed365d218c
DF37636BBD57A426E23D21581376D7E3A87C7933,Carmageddon: Carpocalypse Now,,71747cdb-f026-4fea-a645-6eed365d218c
505B29E070CE034B179169D834ABB3969E84C7E0,Carmageddon: Carpocalypse Now,,71747cdb-f026-4fea-a645-6eed365d218c
1A964811C1D808403C4BAE1ADC7B7F78BF610399,Casper,,71747cdb-f026-4fea-a645-6eed365d218c
0A8560A35157DC5270309A7B4C0227E2F2A8C461,Casper,,71747cdb-f026-4fea-a645-6eed365d218c
82AC50380C3ED39FAD13CC0BBE35E6457806A294,Casper,2/6/2/2262_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
0EC92EA836C729EFEBCD76282F90DFB579396AA6,Caterpillar Construction Zone,,71747cdb-f026-4fea-a645-6eed365d218c
0EC92EA836C729EFEBCD76282F90DFB579396AA6,Caterpillar Construction Zone,,71747cdb-f026-4fea-a645-6eed365d218c
E2446731ABEF2A3C78A0BFA5D2BBDA0084B7B3EA,Catwoman,4/6/9/38469_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
C6F364D15FE9C0982B6A03EE67FD463DC32E7ED0,Catwoman,4/6/8/38468_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
5C3C9A4D85A92779C7E8304F2C122296F62F9A9C,Catz: Your Virtual Petz Palz,,71747cdb-f026-4fea-a645-6eed365d218c
16B749D0C57C6D837364B3C55A353647304A55A0,Catz: Your Virtual Petz Palz,,71747cdb-f026-4fea-a645-6eed365d218c
F8D2A8EAB2A8A76A51006D438849509837F008D3,Centipede,4/0/8/408_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
3E964FB53517C286B97375E6988208987F7BFA21,Centipede,4/0/7/407_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
3712801102DF2B17D1DEB75FBE7FDA0C1A596DB0,Championship Motocross 2001 featuring Ricky Carmichael,,71747cdb-f026-4fea-a645-6eed365d218c
3712801102DF2B17D1DEB75FBE7FDA0C1A596DB0,Championship Motocross 2001 featuring Ricky Carmichael,7/7/4/11774_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
E8770AEB76042FE5001DD48F55379350FA092A6F,Chase H.Q.: Secret Police,3/9/7/10397_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
030B45EB8929C1512826F288E4BA035E0083505C,Chase H.Q.: Secret Police,3/9/6/10396_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
84E6C93DAF1AB6C59BD23C0358A0704A663556B5,Checkmate,3/5/4/2354_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
DEC72ED497EB207D0E0AF142C05FC813DAB04385,Chee-Chai Alien,6/5/5/42655_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
84930FA75ECCC34A8E9FB6A0387791D437D1A442,Chessmaster,4/7/3/37473_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
84930FA75ECCC34A8E9FB6A0387791D437D1A442,Chessmaster,4/7/2/37472_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
172D7A7048851A2D0A0BE1F21A2A60176F038E01,Chi to Ase to Namida no Koukou Yakyuu,0/3/3/41033_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
31A0E557B36382F260A8297226E14737217C9763,Chibi Maruko-chan: Go Chounai Minna de Game Da yo!,4/0/6/26406_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
8DFD72E622C39ED8FD03046253474F38FB482C77,Chicken Run,6/2/3/10623_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
8DFD72E622C39ED8FD03046253474F38FB482C77,Chicken Run,6/2/4/10624_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
77CCF3A535E21E28D73059D3BFE42B58FEE17D2A,Chiki Chiki Machine Mou Race,7/6/2/8762_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
8AF215C632599AAAB9BC4614194AC45802407BBC,Choro Q: Hyper Customable GB,,71747cdb-f026-4fea-a645-6eed365d218c
6E3739C0538467C220750F2E8D474433692BAC09,Classic Bubble Bobble,1/1/0/38110_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
3C52B09072077C210AF93E4B13C3EE0886676F83,Classic Bubble Bobble,1/1/1/38111_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
0B824BA294248C185967BC813EBA1FAA26A320CC,Colin McRae Rally,4/5/5/2455_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
A8D9A6631F1D203D99BE38FB90135C10E5F0C880,Columns GB: Tezuka Osamu Characters,5/5/8/26558_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
F1D3A1FF7A76C49CE3E094CA994D488DBDADF9A2,Command Master,0/9/9/42099_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
A00B7BDAAEDEB67AD7E7555139301C8B4C92EDEA,Commander Keen,0/3/0/13030_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
A00B7BDAAEDEB67AD7E7555139301C8B4C92EDEA,Commander Keen,0/3/1/13031_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
E9C3B1BB20EA74F363191EA9144009D1B13246BB,Conker's Pocket Tales,4/4/4/37444_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
E9C3B1BB20EA74F363191EA9144009D1B13246BB,Conker's Pocket Tales,4/4/3/37443_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
0F0410E2EE2CE1A9E6B12399492F8BD2DDF67406,Cool Bricks,3/3/2/85332_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
D116A77C501D5E553D1490993F8C0A9A92C3EA0C,Cool Hand,3/5/7/37357_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
C625608B5165E971827AF8434E72D8CA8D200AB8,Crazy Bikers,2/4/4/38244_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
DAC6DE548743C6B51A3DAA5903C28B7FCCDB6CB2,Croc,3/8/3/10383_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
DAC6DE548743C6B51A3DAA5903C28B7FCCDB6CB2,Croc,3/8/2/10382_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
FA29D6C4239405B12B320BB6E8A65CA2083A4B1C,Croc 2,1/2/0/1120_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
FA29D6C4239405B12B320BB6E8A65CA2083A4B1C,Croc 2,1/2/1/1121_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
67BCAC922B14A6FDE311CA693F297248CEEBBEA6,Cross Country Racing,5/2/2/39522_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
15383FDBA1BCA2C11ED00DC271B4A6F69D500F75,Cross Hunter: Monster Hunter Version,0/2/5/41025_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
B54FCDEBD54484113923B899EED7C63550609F74,Cross Hunter: Treasure Hunter Version,0/2/5/41025_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
2C9D8994635957F1080D785F47A596E02880BE6C,Cross Hunter: X Hunter Version,0/2/5/41025_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
E3F7BAB776D76048A6CF1745FB4D8ECAF2D44F46,Cruis'n Exotica,5/5/4/11554_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
85D9CFAAE2AE4995D834CC9B95EC3126707A6332,Crystalis,3/9/8/10398_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
D62B85C664E0A42C84E56B939A201FE90D05A360,Cubix: Robots for Everyone: Race 'n Robots,0/2/6/27026_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
3EB14447BD2A349BE16EB6E51066C65A51B35E69,CyberTiger,,71747cdb-f026-4fea-a645-6eed365d218c
3EB14447BD2A349BE16EB6E51066C65A51B35E69,CyberTiger,6/9/2/2692_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
B544D1A49128BC5AB3664CED872D2D1DCC51B667,Cyborg Kuro-chan: Devil Fukkatsu,3/7/3/39373_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
8CE6261DE9DC2AE1A02A2AC00FA45B855FAE34A2,Cyborg Kuro-chan 2: White Woods no Gyakushuu,0/0/1/41001_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
B716720F25EC84FA51181125494A009345D0B20F,Daa! Daa! Daa!: Totsuzen Card de Battle de Uranai de!,,71747cdb-f026-4fea-a645-6eed365d218c
5D9373D934DC3C672FF426960D565D8CF635925B,Daffy Duck: Fowl Play,3/0/4/38304_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
5D9373D934DC3C672FF426960D565D8CF635925B,Daffy Duck: Fowl Play,3/0/3/38303_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
5578B7973A65EEA2F09C6150B9154377D237DA75,Daffy Duck: Subette Koron de Taikin Mochi,,71747cdb-f026-4fea-a645-6eed365d218c
0854B7EA4791A460C75CE9096583934B1AF053E8,Daikaijuu Monogatari: Poyon no Dungeon Room,,71747cdb-f026-4fea-a645-6eed365d218c
E9BC47EFD971F2CAF9EBE9B4D85516D3813D8247,Daikaijuu Monogatari: Poyon no Dungeon Room 2,,71747cdb-f026-4fea-a645-6eed365d218c
7BF6E2D7FC58E8ABE61785E413BCF4150FA8BEE5,Daikaijuu Monogatari: The Miracle of the Zone II,,71747cdb-f026-4fea-a645-6eed365d218c
A5C5B52247B2AB78CD9CAD19AA752E07C3DF86EF,Daikatana,7/1/9/2719_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
B699FC3BC587E5DF25235A6C7F74FEC307F476FE,Daikatana,7/1/9/2719_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
268AEF9FA88A4921BDC10C1828CD88B49D65635E,Daikatana GB,,71747cdb-f026-4fea-a645-6eed365d218c
2D961353E7242BABCE49DDA8D017A459F4EF7609,Daiku no Gen-san: Kachikachi no Tonkachi ga Kachi,5/2/9/39529_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
5BE4CC1A810B48B843B60B5B37B2012A47E5742B,Dance Dance Revolution GB,9/2/4/39924_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
91C653D792DDAADF6CAB9F6B1D62D4194CD23C1A,Dance Dance Revolution GB: Disney Mix,4/5/1/42451_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
D44E2905B9436BE7B278BC30816023375A677EA1,Dance Dance Revolution GB2,0/9/7/42097_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
E23A69AD358623BE715908860E8E6BF04020552C,Dance Dance Revolution GB3,1/3/3/42133_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
F3F7E37D64EEF74D65456BAE490E0A0B25897AC0,Dancing Furby,0/0/9/39009_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
408FDA7442F00A315E6B1F39963B00BC4264A142,Data-Navi Pro Yakyuu,5/4/0/39540_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
F59CF8BA729F6992D348F6BB14D24695E357F492,Data-Navi Pro Yakyuu 2,5/7/2/43572_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
7D03BBC95A6D0E67186AB110266E8EEB0066D16B,Dave Mirra Freestyle BMX,,71747cdb-f026-4fea-a645-6eed365d218c
7D03BBC95A6D0E67186AB110266E8EEB0066D16B,Dave Mirra Freestyle BMX,7/7/9/2779_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
01567D19FCBFEEAE38DF505EC689998936351380,David Beckham Soccer,8/4/9/15849_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
AA9118DA41E7D29385352F29593AED8C016329D1,Deadly Skies,4/0/7/1407_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
8598594285F0342B3D93C447B475FADD4722C6CB,Dear Daniel no Sweet Adventure: Kitty-chan o Sagashite,8/6/8/39868_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
87A012E82F2361760AE337B30E9D41EF2245419A,Deer Hunter,3/9/5/395_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
63266FC1F0A14678D5CD5DD1C5E3658EF4A944C3,Deja Vu I & II: The Casebooks of Ace Harding,,71747cdb-f026-4fea-a645-6eed365d218c
4F3AF0A47DE674531C0FEDE3783F8C6CC7F31CCA,Deja Vu I & II: The Casebooks of Ace Harding,,71747cdb-f026-4fea-a645-6eed365d218c
ED1A11E2A02FC11D6B58DEDF65CE57EEB430E6E3,Deja Vu I & II: The Casebooks of Ace Harding,,71747cdb-f026-4fea-a645-6eed365d218c
10C2ED4098A07979426D359DA57A5289C6BC73FE,Deja Vu I & II: The Casebooks of Ace Harding,,71747cdb-f026-4fea-a645-6eed365d218c
D9DD4196A85BCEEE6E77A317A357E9E0B14D26EB,Dejiko no Mahjong Party,1/1/1/42111_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
CF4037DB23525937E6DCEEA7343A9EA7A22F928D,Denki Blocks!,5/3/9/85539_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
9661A5CFA2DC4FEDBCA1F15B69CF81A3FC7FC097,Densha de Go!,8/6/2/38862_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
63BCCA7177712A9BC6F032C83C2E129D9B9AF0FA,Densha de Go! 2,9/7/8/38978_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
DB107AF55DF07FB8C771C712B05D6AEBB175E3C5,Dexter's Laboratory: Robot Rampage,,71747cdb-f026-4fea-a645-6eed365d218c
DB107AF55DF07FB8C771C712B05D6AEBB175E3C5,Dexter's Laboratory: Robot Rampage,0/4/1/12041_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
F571A591A2F4FC4F70897E380FDBE9011BE75F8D,Dino Breeder 3: Gaia Fukkatsu,1/6/5/32165_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
B25681DEFDA961837A28BE1432076B65574FD1BE,Dino Breeder 4,4/8/1/39481_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
9123D3528BF295C5CBA4284CA276AF23A32EC725,Dinosaur,1/3/2/10132_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
F566C37AB95537D88F6D1AB91804F47F7C0B4027,Dinosaur,,71747cdb-f026-4fea-a645-6eed365d218c
E8042138B56777733E8E9E397EA084CF61383CD9,Dinosaur,,71747cdb-f026-4fea-a645-6eed365d218c
D0CAF4B5172651AEE2BBE38EFDAE084CE3D7A7FF,Dinosaur'us,2/3/9/55239_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
FCBFBEF077FEEC07F93B867DE5B537F45812D5A4,Diva Starz,,71747cdb-f026-4fea-a645-6eed365d218c
286D16D697CAA2DFC1EBCAD88A9633DD45C20E67,Diva Starz,,71747cdb-f026-4fea-a645-6eed365d218c
9AE754470A116555373A47EAE0FE611160219925,Diva Starz,,71747cdb-f026-4fea-a645-6eed365d218c
1D0EDB87404409F1E4C124503BE4CC59165C01DA,Diva Starz: Mall Mania,5/3/2/42532_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
AD1E238F180EAA55B4C76CD39A03A88F28DC9649,Dogz: Your Virtual Petz Palz,,71747cdb-f026-4fea-a645-6eed365d218c
D0D4C661E2CED3664FF07B15F2FB2C57A63D2DAD,Dogz: Your Virtual Petz Palz,,71747cdb-f026-4fea-a645-6eed365d218c
2AC27B1F9B8821FCF1CB4BF347156E29DCDE689C,Dokapon!: Millennium Quest,8/8/4/39884_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
D2D424BDD151222AA8316DB1FD1DF2CAFCB3A15D,Doki x Doki Sasete!!,,71747cdb-f026-4fea-a645-6eed365d218c
1B4627699B45AF36A42E75C1A217B40FB5BEC4BA,Dokidoki Densetsu: Mahoujin Guruguru,0/9/6/42096_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
46ECFE890CB225563BCD45F8607962840B5FD587,Donald Duck: Daisy o Sukue!,,71747cdb-f026-4fea-a645-6eed365d218c
F2FA670FD20485B3BC1875DC8D31FB40374942BD,Donald Duck: Goin' Quackers,5/8/9/11589_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
946E473AD7F363295F2C4BB488618F2325F51004,Donald Duck: Quack Attack,5/8/8/11588_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
5BE5500D9FF9C4416DF77816EBD21CCA7A0B19DE,Donkey Kong 2001,3/1/8/11318_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
32522DFCE902D564E69348541348AFC054307F65,Donkey Kong Country,3/1/7/11317_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
32522DFCE902D564E69348541348AFC054307F65,Donkey Kong Country,3/1/9/11319_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
6B21D4D43FE8AC234E7FB81A167F313CF044D5B6,Donkey Kong Country,3/1/7/11317_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
6B21D4D43FE8AC234E7FB81A167F313CF044D5B6,Donkey Kong Country,3/1/9/11319_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
55B133B739A5472D477336647CB9EC97B7FA85A2,Donkey Kong GB: Dinky Kong & Dixie Kong,8/8/6/69886_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
F825279FEEC357BABA2B39423AA596CE02E34921,Doraemon: Aruke Aruke Labyrinth,1/6/8/32168_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
1FB01A4A492243C1768BDBF5DB88FD95D0CC4F59,Doraemon: Kimi to Pet no Monogatari,4/4/3/42443_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
B29695B9944C030C518140341D748D1A1F21F982,Doraemon Kart 2,1/6/6/32166_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
3152A167021FF536186051C42C6E8F131D72AD41,Doraemon Memories: Nobita no Omoide Daibouken,,71747cdb-f026-4fea-a645-6eed365d218c
FD05ADB1A6FACE86FF263883FDF4CEBF14E055E9,Doraemon no Quiz Boy,4/8/5/39485_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
AE48F07E608D76143A4A51F18F9454CD990D766A,Doraemon no Quiz Boy,4/8/5/39485_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
C6B5FFC4B8F7C106807ED7E2C72E37090D3FAA97,Doraemon no Quiz Boy 2,8/6/9/43869_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
1F8AAD0FC2A8D03244C69F3A6D80AF1A21164DDC,Doraemon no Study Boy: Gakushuu Kanji Game,1/0/9/42109_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
4B7EC303305DAED053243B125A9AEBC44F3E221E,Doraemon no Study Boy: Kanji Yomikaki Master,0/4/3/55043_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
9B5C8B89B6E69D3803FBD43B2FE5130AD6D2F50B,Doraemon no Study Boy: Kuku Game,1/0/1/42101_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
818804E3BC300B0A027A4E34055412C58D73F05E,Doug: La Grande Aventure,,71747cdb-f026-4fea-a645-6eed365d218c
DF95173E91CD83BF7CB617629541C815E1AD3577,Doug's Big Game,,71747cdb-f026-4fea-a645-6eed365d218c
BE8B0F966A43954084244CCD636AD3BB5A8B721C,Doug's Big Game,,71747cdb-f026-4fea-a645-6eed365d218c
E9C207BB9B03B5762AFD53C8F5295703CC1474B1,Doug's Big Game,,71747cdb-f026-4fea-a645-6eed365d218c
7810EA39EDD661D2A9E95F57C9847D7E5A172FF6,Dr. Rin ni Kiitemite!: Koi no Rin Fuusui,4/8/6/27486_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
815F252F761E0FD3F29B7ACF32B2360264AEFAB1,Dracula: Crazy Vampire,,71747cdb-f026-4fea-a645-6eed365d218c
049727B428B01C5309A86039007C97BED7BF856A,Dracula: Crazy Vampire,,71747cdb-f026-4fea-a645-6eed365d218c
B094AE04FE665371CF0F5CB6942A67A379E8E645,Dragon Ball Z: Densetsu no Chou Senshi-tachi,5/8/3/20583_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
0318FA8930608CBF4DC69A8B6E2A41C96A51EA04,Dragon Ball Z: Guerreros de Leyenda,,71747cdb-f026-4fea-a645-6eed365d218c
56DEE34337A8893097CBFFD7EA8AFF76CAEF92D0,Dragon Ball Z: I Leggendari Super Guerrieri,,71747cdb-f026-4fea-a645-6eed365d218c
8EB99E87C58A471B9AF5F91B2AEAB2BF4EC516D9,Dragon Ball Z: Legendaere Superkaempfer,,71747cdb-f026-4fea-a645-6eed365d218c
E8184E1AE44D744AA54A082BD9979A46E144E6FB,Dragon Ball Z: Legendary Super Warriors,5/8/4/20584_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
C190D34BEAC5157E98076D6A94FFA3033579B7A2,Dragon Ball Z: Legendary Super Warriors,5/8/2/20582_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
F5F0BC375F4559C9A0D62B52AFD2EEE18273C193,Dragon Ball Z: Les Guerriers Legendaires,,71747cdb-f026-4fea-a645-6eed365d218c
A28BFABC4DB62AD5AA6BFE29114B0878429586CC,Dragon Dance,0/1/0/40010_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
8CFDFB7A76DD0012AF3B441E162FCD37E4370958,Dragon Quest I & II,7/3/9/11739_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
1F30968A5EBD32643ACD32351E78E68CFFFB8AE9,Dragon Quest III: Soshite Densetsu e...,,71747cdb-f026-4fea-a645-6eed365d218c
AE8A05D616785391BA4BBDCA4C408D4A641C6683,Dragon Quest Monsters,,71747cdb-f026-4fea-a645-6eed365d218c
EEBAF3D553BB915340E64CB85022EB8344DDF1B0,Dragon Quest Monsters: Terry no Wonderland,1/4/3/3143_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
A32198D1645741979E24956AFD6479B64C258647,Dragon Quest Monsters: Terry no Wonderland,1/4/3/3143_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
9193778B28E2E4A6303E09CB4170CA00D0058AE5,Dragon Quest Monsters 2: Maruta no Fushigi na Kagi: Iru no Bouken,,71747cdb-f026-4fea-a645-6eed365d218c
5D2DAEC53938805236328A0F8A614DEBFFA34048,Dragon Quest Monsters 2: Maruta no Fushigi na Kagi: Ruka no Tabidachi,,71747cdb-f026-4fea-a645-6eed365d218c
3DAA96D9D66F686077F03F0820C63F751047E791,Dragon Tales: Dragon Adventures,4/6/3/42463_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
FA30510EB396143B3B0025005EE82DE207562E65,Dragon Tales: Dragon Wings,,71747cdb-f026-4fea-a645-6eed365d218c
DE220565BFDD27E48DE4BA886CD3C135953140E5,Dragon Tales: Dragon Wings,3/0/1/39301_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
01C4E2145365A12560D162116378F1991807EF95,Dragon Warrior I & II,7/4/0/11740_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
581A12695AE42BECAA078AC2694A11767A96DC61,Dragon Warrior III,7/4/0/11740_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
728E458D4B13CDC8A0026DC28C5A14F1D72D9DA4,Dragon Warrior Monsters,1/4/5/3145_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
728E458D4B13CDC8A0026DC28C5A14F1D72D9DA4,Dragon Warrior Monsters,1/4/4/3144_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
76901B7E5CADF9611DD4FAC52E8501155C1E33A2,Dragon Warrior Monsters 2: Cobi's Journey,8/6/6/14866_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
A68451E7D3ACCD81B240C4B60A1F552E39211EDE,Dragon Warrior Monsters 2: Tara's Adventure,8/8/7/19887_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
15FB0865314E43A83910D52CCA7307502AAB29FC,Dragon's Lair,9/3/3/11933_front.jpg,71747cdb-f026-4fea-a645-6eed365d218c
